time x1 y1 x2 y2
1.958500000000000130e+00 -1.109115277496905971e-01 -3.843157985462341553e-01 -5.043699568137792744e-01 -3.122709194886667539e-01
1.958600000000000119e+00 -1.096884244766966332e-01 -3.846666732845724912e-01 -5.032048451178890991e-01 -3.129392260572794182e-01
1.958700000000000108e+00 -1.084626075978813858e-01 -3.850141072130578990e-01 -5.020330575533535900e-01 -3.135837150690473640e-01
1.958800000000000097e+00 -1.072341817411270326e-01 -3.853580546275255370e-01 -5.008547380660146597e-01 -3.142042940910231286e-01
1.958900000000000086e+00 -1.060032477621921099e-01 -3.856984722083655615e-01 -4.996700240057880826e-01 -3.148008750560321034e-01
1.959000000000000075e+00 -1.047699026687101687e-01 -3.860353189732631529e-01 -4.984790460120359090e-01 -3.153733741382631073e-01
1.959100000000000064e+00 -1.035342395457839182e-01 -3.863685562279573493e-01 -4.972819279022667738e-01 -3.159217116291672123e-01
1.959200000000000053e+00 -1.022963474832072894e-01 -3.866981475150804703e-01 -4.960787865641320682e-01 -3.164458118138545606e-01
1.959300000000000042e+00 -1.010563115043482257e-01 -3.870240585611393058e-01 -4.948697318506931619e-01 -3.169456028481810184e-01
1.959400000000000031e+00 -9.981421249672611795e-02 -3.873462572216987976e-01 -4.936548664789318641e-01 -3.174210166367104069e-01
1.959500000000000020e+00 -9.857012714431982736e-02 -3.876647134248262239e-01 -4.924342859314870258e-01 -3.178719887117360532e-01
1.959600000000000009e+00 -9.732412786164257312e-02 -3.879793991128532848e-01 -4.912080783615970780e-01 -3.182984581135425706e-01
1.959699999999999998e+00 -9.607628272962275007e-02 -3.882902881825112118e-01 -4.899763245012379032e-01 -3.187003672720813974e-01
1.959799999999999986e+00 -9.482665543333099190e-02 -3.885973564234943556e-01 -4.887390975724471565e-01 -3.190776618902367301e-01
1.959900000000000198e+00 -9.357530520159609844e-02 -3.889005814555027696e-01 -4.874964632018334854e-01 -3.194302908288468301e-01
1.960000000000000187e+00 -9.232228674855487427e-02 -3.891999426638159676e-01 -4.862484793382723658e-01 -3.197582059936487919e-01
1.960100000000000176e+00 -9.106765021718353503e-02 -3.894954211334463734e-01 -4.849951961738006023e-01 -3.200613622243101974e-01
1.960200000000000164e+00 -8.981144112486093289e-02 -3.897869995819199240e-01 -4.837366560677228700e-01 -3.203397171857019221e-01
1.960300000000000153e+00 -8.855370031101726658e-02 -3.900746622907294014e-01 -4.824728934739554997e-01 -3.205932312615702995e-01
1.960400000000000142e+00 -8.729446388692498060e-02 -3.903583950355036802e-01 -4.812039348716368736e-01 -3.208218674507556933e-01
1.960500000000000131e+00 -8.603376318769237474e-02 -3.906381850149369117e-01 -4.799297986990450626e-01 -3.210255912661102995e-01
1.960600000000000120e+00 -8.477162472652405301e-02 -3.909140207785151699e-01 -4.786504952908676169e-01 -3.212043706362492923e-01
1.960700000000000109e+00 -8.350807015131683775e-02 -3.911858921530820821e-01 -4.773660268188819611e-01 -3.213581758102830865e-01
1.960800000000000098e+00 -8.224311620366359099e-02 -3.914537901682786369e-01 -4.760763872361103433e-01 -3.214869792656560032e-01
1.960900000000000087e+00 -8.097677468034275572e-02 -3.917177069808933654e-01 -4.747815622245254996e-01 -3.215907556192298400e-01
1.961000000000000076e+00 -7.970905239737557935e-02 -3.919776357981568093e-01 -4.734815291463918552e-01 -3.216694815417303621e-01
1.961100000000000065e+00 -7.843995115673875473e-02 -3.922335708000125321e-01 -4.721762569993389613e-01 -3.217231356756821148e-01
1.961200000000000054e+00 -7.716946771582534892e-02 -3.924855070603960883e-01 -4.708657063752734184e-01 -3.217516985569449095e-01
1.961300000000000043e+00 -7.589759375975270450e-02 -3.927334404675511537e-01 -4.695498294232482994e-01 -3.217551525399620638e-01
1.961400000000000032e+00 -7.462431587662177179e-02 -3.929773676434130114e-01 -4.682285698164196930e-01 -3.217334817268301950e-01
1.961500000000000021e+00 -7.334961553583872751e-02 -3.932172858620849865e-01 -4.669018627232327523e-01 -3.216866719002830499e-01
1.961600000000000010e+00 -7.207346906961584199e-02 -3.934531929674369155e-01 -4.655696347829908488e-01 -3.216147104606902341e-01
1.961699999999999999e+00 -7.079584765777541255e-02 -3.936850872898502995e-01 -4.642318040859758077e-01 -3.215175863671550505e-01
1.961799999999999988e+00 -6.951671731598724202e-02 -3.939129675621368953e-01 -4.628882801582985818e-01 -3.213952900827974357e-01
1.961900000000000199e+00 -6.823603888757683034e-02 -3.941368328346554484e-01 -4.615389639516722098e-01 -3.212478135242916033e-01
1.962000000000000188e+00 -6.695376803904912189e-02 -3.943566823896524909e-01 -4.601837478383142277e-01 -3.210751500157347782e-01
1.962100000000000177e+00 -6.566985525947921509e-02 -3.945725156548527957e-01 -4.588225156111975234e-01 -3.208772942469049760e-01
1.962200000000000166e+00 -6.438424586392908766e-02 -3.947843321163254093e-01 -4.574551424898808394e-01 -3.206542422359645039e-01
1.962300000000000155e+00 -6.309688000105653782e-02 -3.949921312306515775e-01 -4.560814951321663369e-01 -3.204059912966563672e-01
1.962400000000000144e+00 -6.180769266509000132e-02 -3.951959123364230386e-01 -4.547014316518421806e-01 -3.201325400100355489e-01
1.962500000000000133e+00 -6.051661371235018960e-02 -3.953956745650996640e-01 -4.533148016427822613e-01 -3.198338882007677464e-01
1.962600000000000122e+00 -5.922356788250648235e-02 -3.955914167512563084e-01 -4.519214462096888263e-01 -3.195100369180178257e-01
1.962700000000000111e+00 -5.792847482476337628e-02 -3.957831373422531218e-01 -4.505211980057740595e-01 -3.191609884209499204e-01
1.962800000000000100e+00 -5.663124912917912035e-02 -3.959708343073626846e-01 -4.491138812776916955e-01 -3.187867461688391746e-01
1.962900000000000089e+00 -5.533180036332520368e-02 -3.961545050463936568e-01 -4.476993119180401326e-01 -3.183873148158042898e-01
1.963000000000000078e+00 -5.403003311450174651e-02 -3.963341462978503538e-01 -4.462772975257678354e-01 -3.179627002101436117e-01
1.963100000000000067e+00 -5.272584703772989490e-02 -3.965097540466739900e-01 -4.448476374748269180e-01 -3.175129093982614337e-01
1.963200000000000056e+00 -5.141913690974783679e-02 -3.966813234316138304e-01 -4.434101229914250153e-01 -3.170379506331544861e-01
1.963300000000000045e+00 -5.010979268924175417e-02 -3.968488486522812608e-01 -4.419645372402400407e-01 -3.165378333874254713e-01
1.963400000000000034e+00 -4.879769958354783499e-02 -3.970123228759452894e-01 -4.405106554199638702e-01 -3.160125683707740163e-01
1.963500000000000023e+00 -4.748273812206475070e-02 -3.971717381441326467e-01 -4.390482448685545935e-01 -3.154621675519148627e-01
1.963600000000000012e+00 -4.616478423661905806e-02 -3.973270852791015439e-01 -4.375770651785766407e-01 -3.148866441848540698e-01
1.963700000000000001e+00 -4.484370934902796868e-02 -3.974783537902660813e-01 -4.360968683230151410e-01 -3.142860128394553421e-01
1.963799999999999990e+00 -4.351938046610482475e-02 -3.976255317806521861e-01 -4.346073987919530923e-01 -3.136602894362095495e-01
1.963900000000000201e+00 -4.219166028235268873e-02 -3.977686058534767866e-01 -4.331083937404995865e-01 -3.130094912851184574e-01
1.964000000000000190e+00 -4.086040729058983134e-02 -3.979075610189470869e-01 -4.315995831483575573e-01 -3.123336371285908575e-01
1.964100000000000179e+00 -3.952547590074889650e-02 -3.980423806013868582e-01 -4.300806899914154657e-01 -3.116327471882447964e-01
1.964200000000000168e+00 -3.818671656708669260e-02 -3.981730461468040994e-01 -4.285514304257437290e-01 -3.109068432154928896e-01
1.964300000000000157e+00 -3.684397592403688970e-02 -3.982995373310255216e-01 -4.270115139843674856e-01 -3.101559485457912602e-01
1.964400000000000146e+00 -3.549709693092993612e-02 -3.984218318685312510e-01 -4.254606437871789604e-01 -3.093800881564154337e-01
1.964500000000000135e+00 -3.414591902579618837e-02 -3.985399054221343551e-01 -4.238985167643398722e-01 -3.085792887276220808e-01
1.964600000000000124e+00 -3.279027828845695880e-02 -3.986537315136602921e-01 -4.223248238935096710e-01 -3.077535787070496687e-01
1.964700000000000113e+00 -3.143000761309581309e-02 -3.987632814357921496e-01 -4.207392504512160736e-01 -3.069029883772048661e-01
1.964800000000000102e+00 -3.006493689048717055e-02 -3.988685241652580871e-01 -4.191414762786670467e-01 -3.060275499258730547e-01
1.964900000000000091e+00 -2.869489320004270372e-02 -3.989694262775509426e-01 -4.175311760622746893e-01 -3.051272975192883541e-01
1.965000000000000080e+00 -2.731970101181614707e-02 -3.990659518633793423e-01 -4.159080196291388143e-01 -3.042022673778919661e-01
1.965100000000000069e+00 -2.593918239858591934e-02 -3.991580624470623118e-01 -4.142716722577053368e-01 -3.032524978545063088e-01
1.965200000000000058e+00 -2.455315725811057018e-02 -3.992457169070928735e-01 -4.126217950037805449e-01 -3.022780295147456386e-01
1.965300000000000047e+00 -2.316144354562535077e-02 -3.993288713991048344e-01 -4.109580450420478037e-01 -3.012789052194834172e-01
1.965400000000000036e+00 -2.176385751661914433e-02 -3.994074792814930608e-01 -4.092800760231883328e-01 -3.002551702091927899e-01
1.965500000000000025e+00 -2.036021397989901463e-02 -3.994814910439440370e-01 -4.075875384466672302e-01 -2.992068721899776573e-01
1.965600000000000014e+00 -1.895032656091512335e-02 -3.995508542391502660e-01 -4.058800800491962901e-01 -2.981340614211065998e-01
1.965700000000000003e+00 -1.753400797528159236e-02 -3.996155134179887880e-01 -4.041573462088331459e-01 -2.970367908038676896e-01
1.965799999999999992e+00 -1.611107031238908846e-02 -3.996754100684570266e-01 -4.024189803646226471e-01 -2.959151159715559531e-01
1.965900000000000203e+00 -1.468132532896240100e-02 -3.997304825586674992e-01 -4.006646244516268718e-01 -2.947690953804116276e-01
1.966000000000000192e+00 -1.324458475237128355e-02 -3.997806660842133653e-01 -3.988939193511280012e-01 -2.935987904013257488e-01
1.966100000000000181e+00 -1.180066059345525817e-02 -3.998258926202230001e-01 -3.971065053557237823e-01 -2.924042654121293827e-01
1.966200000000000170e+00 -1.034936546857322115e-02 -3.998660908784313350e-01 -3.953020226489664668e-01 -2.911855878902934736e-01
1.966300000000000159e+00 -8.890512930536373370e-03 -3.999011862695983077e-01 -3.934801117991233443e-01 -2.899428285058548438e-01
1.966400000000000148e+00 -7.423917808028816963e-03 -3.999311008716122107e-01 -3.916404142665644295e-01 -2.886760612143988158e-01
1.966500000000000137e+00 -5.949396553063848216e-03 -3.999557534036163875e-01 -3.897825729242047066e-01 -2.873853633499228732e-01
1.966600000000000126e+00 -4.466767595966090673e-03 -3.999750592065005605e-01 -3.879062325903486763e-01 -2.860708157174114974e-01
1.966700000000000115e+00 -2.975851707310245807e-03 -3.999889302300954075e-01 -3.860110405732046224e-01 -2.847325026849530372e-01
1.966800000000000104e+00 -1.476472366186708934e-03 -3.999972750274080613e-01 -3.840966472262524745e-01 -2.833705122752305239e-01
1.966900000000000093e+00 3.154386589703336201e-05 -3.999999987562306569e-01 -3.821627065135635992e-01 -2.819849362562167339e-01
1.967000000000000082e+00 1.548366966232148784e-03 -3.999970031884462762e-01 -3.802088765840878071e-01 -2.805758702309094632e-01
1.967100000000000071e+00 3.074163068056187404e-03 -3.999881867273469838e-01 -3.782348203538356546e-01 -2.791434137259323212e-01
1.967200000000000060e+00 4.609094074509212380e-03 -3.999734444332677663e-01 -3.762402060947981353e-01 -2.776876702788352858e-01
1.967300000000000049e+00 6.153317270335572665e-03 -3.999526680578223137e-01 -3.742247080293628070e-01 -2.762087475239146661e-01
1.967400000000000038e+00 7.706984932328087186e-03 -3.999257460870115910e-01 -3.721880069288988069e-01 -2.747067572763748355e-01
1.967500000000000027e+00 9.270243939569202882e-03 -3.998925637934530042e-01 -3.701297907151034350e-01 -2.731818156146452736e-01
1.967600000000000016e+00 1.084323538457916680e-02 -3.998530032979552562e-01 -3.680497550626218306e-01 -2.716340429606585172e-01
1.967700000000000005e+00 1.242609418653386338e-02 -3.998069436406369026e-01 -3.659476040013741605e-01 -2.700635641578827961e-01
1.967799999999999994e+00 1.401894870776422032e-02 -3.997542608617563054e-01 -3.638230505169535722e-01 -2.684705085469006880e-01
1.967900000000000205e+00 1.562192037479429897e-02 -3.996948280923879881e-01 -3.616758171473870576e-01 -2.668550100383002555e-01
1.968000000000000194e+00 1.723512330521577082e-02 -3.996285156550443141e-01 -3.595056365744885296e-01 -2.652172071826430777e-01
1.968100000000000183e+00 1.885866394173203384e-02 -3.995551911743017715e-01 -3.573122522079757446e-01 -2.635572432372481622e-01
1.968200000000000172e+00 2.049264069473495653e-02 -3.994747196974503534e-01 -3.550954187604722923e-01 -2.618752662295251166e-01
1.968300000000000161e+00 2.213714359480046731e-02 -3.993869638251393850e-01 -3.528549028114678632e-01 -2.601714290165586529e-01
1.968400000000000150e+00 2.379225395650603342e-02 -3.992917838519459695e-01 -3.505904833582783597e-01 -2.584458893406427205e-01
1.968500000000000139e+00 2.545804405498190703e-02 -3.991890379167426506e-01 -3.483019523520172744e-01 -2.566988098804314777e-01
1.968600000000000128e+00 2.713457681660950971e-02 -3.990785821626907648e-01 -3.459891152165701644e-01 -2.549303582973621030e-01
1.968700000000000117e+00 2.882190552527306299e-02 -3.989602709066308317e-01 -3.436517913485581666e-01 -2.531407072769816802e-01
1.968800000000000106e+00 3.052007354555486690e-02 -3.988339568175883754e-01 -3.412898145962773855e-01 -2.513300345647947465e-01
1.968900000000000095e+00 3.222911406423969310e-02 -3.986994911040572798e-01 -3.389030337156128669e-01 -2.494985229962272399e-01
1.969000000000000083e+00 3.394904985145939108e-02 -3.985567237096661053e-01 -3.364913128009519028e-01 -2.476463605202879614e-01
1.969100000000000072e+00 3.567989304276527468e-02 -3.984055035167772818e-01 -3.340545316891581629e-01 -2.457737402164940355e-01
1.969200000000000061e+00 3.742164494336194108e-02 -3.982456785575117508e-01 -3.315925863347149449e-01 -2.438808603046144219e-01
1.969300000000000050e+00 3.917429585567336336e-02 -3.980770962316372841e-01 -3.291053891542097265e-01 -2.419679241467744824e-01
1.969400000000000039e+00 4.093782493133894113e-02 -3.978996035307035273e-01 -3.265928693384059778e-01 -2.400351402414652169e-01
1.969500000000000028e+00 4.271220004865484282e-02 -3.977130472677552486e-01 -3.240549731302329040e-01 -2.380827222089877959e-01
1.969600000000000017e+00 4.449737771638445638e-02 -3.975172743119038676e-01 -3.214916640671267589e-01 -2.361108887678762258e-01
1.969700000000000006e+00 4.629330300476092175e-02 -3.973121318269924318e-01 -3.189029231862681724e-01 -2.341198637018428452e-01
1.969799999999999995e+00 4.809990950439604895e-02 -3.970974675135424681e-01 -3.162887491913851656e-01 -2.321098758168045617e-01
1.969899999999999984e+00 4.991711931369260252e-02 -3.968731298531340546e-01 -3.136491585799268678e-01 -2.300811588875641689e-01
1.970000000000000195e+00 5.174484305523321948e-02 -3.966389683543326550e-01 -3.109841857295633227e-01 -2.280339515937444272e-01
1.970100000000000184e+00 5.358297992148849942e-02 -3.963948337992479476e-01 -3.082938829431246530e-01 -2.259684974446046213e-01
1.970200000000000173e+00 5.543141775005044902e-02 -3.961405784897823468e-01 -3.055783204512578233e-01 -2.238850446923948967e-01
1.970300000000000162e+00 5.729003312845711016e-02 -3.958760564926102066e-01 -3.028375863722660988e-01 -2.217838462339591643e-01
1.970400000000000151e+00 5.915869152852940710e-02 -3.956011238819125420e-01 -3.000717866287686553e-01 -2.196651595003256685e-01
1.970500000000000140e+00 6.103724746999459466e-02 -3.953156389788881619e-01 -2.972810448210229106e-01 -2.175292463340938731e-01
1.970600000000000129e+00 6.292554471302223840e-02 -3.950194625870597220e-01 -2.944655020569397763e-01 -2.153763728544712541e-01
1.970700000000000118e+00 6.482341647915049188e-02 -3.947124582224009748e-01 -2.916253167390295831e-01 -2.132068093098816453e-01
1.970800000000000107e+00 6.673068569993283183e-02 -3.943944923373256528e-01 -2.887606643087168301e-01 -2.110208299181338121e-01
1.970900000000000096e+00 6.864716529249079158e-02 -3.940654345375974033e-01 -2.858717369486702964e-01 -2.088187126942079863e-01
1.971000000000000085e+00 7.057265846101638818e-02 -3.937251577912500577e-01 -2.829587432439948924e-01 -2.066007392657943087e-01
1.971100000000000074e+00 7.250695902313217256e-02 -3.933735386286396629e-01 -2.800219078033386877e-01 -2.043671946767913195e-01
1.971200000000000063e+00 7.444985175988531878e-02 -3.930104573327930506e-01 -2.770614708411611171e-01 -2.021183671790544034e-01
1.971300000000000052e+00 7.640111278803018990e-02 -3.926357981192630797e-01 -2.740776877226070440e-01 -1.998545480127629226e-01
1.971400000000000041e+00 7.836050995313753598e-02 -3.922494493047559150e-01 -2.710708284726097150e-01 -1.975760311758524290e-01
1.971500000000000030e+00 8.032780324196446553e-02 -3.918513034638525516e-01 -2.680411772510269963e-01 -1.952831131830398970e-01
1.971600000000000019e+00 8.230274521242246510e-02 -3.914412575732137967e-01 -2.649890317957777630e-01 -1.929760928150464627e-01
1.971700000000000008e+00 8.428508143939794639e-02 -3.910192131427228102e-01 -2.619147028361030194e-01 -1.906552708586965461e-01
1.971799999999999997e+00 8.627455097460680344e-02 -3.905850763330954156e-01 -2.588185134782102770e-01 -1.883209498386429481e-01
1.971899999999999986e+00 8.827088681860473240e-02 -3.901387580595615523e-01 -2.557007985656943871e-01 -1.859734337415354377e-01
1.972000000000000197e+00 9.027381640302807597e-02 -3.896801740813001791e-01 -2.525619040172325525e-01 -1.836130277335116245e-01
1.972100000000000186e+00 9.228306208110650943e-02 -3.892092450763915967e-01 -2.494021861441483023e-01 -1.812400378719450644e-01
1.972200000000000175e+00 9.429834162446759649e-02 -3.887258967021302580e-01 -2.462220109505166565e-01 -1.788547708124347824e-01
1.972300000000000164e+00 9.631936872424742835e-02 -3.882300596406240145e-01 -2.430217534185416250e-01 -1.764575335120613930e-01
1.972400000000000153e+00 9.834585349452673597e-02 -3.877216696296882370e-01 -2.398017967819794372e-01 -1.740486329299734403e-01
1.972500000000000142e+00 1.003775029761317938e-01 -3.872006674791207970e-01 -2.365625317904060942e-01 -1.716283757263905307e-01
1.972600000000000131e+00 1.024140216388712554e-01 -3.866669990725259964e-01 -2.333043559671287293e-01 -1.691970679611302653e-01
1.972700000000000120e+00 1.044551118803237477e-01 -3.861206153549290310e-01 -2.300276728635352597e-01 -1.667550147927777671e-01
1.972800000000000109e+00 1.065004745193472852e-01 -3.855614723064972882e-01 -2.267328913126380741e-01 -1.643025201796144696e-01
1.972900000000000098e+00 1.085498092825471633e-01 -3.849895309027541179e-01 -2.234204246845301611e-01 -1.618398865834230205e-01
1.973000000000000087e+00 1.106028152820155708e-01 -3.844047570617361576e-01 -2.200906901464002308e-01 -1.593674146772635636e-01
1.973100000000000076e+00 1.126591914827412000e-01 -3.838071215786063028e-01 -2.167441079296827111e-01 -1.568854030583002324e-01
1.973200000000000065e+00 1.147186371581804948e-01 -3.831966000482908141e-01 -2.133811006068205285e-01 -1.543941479667242378e-01
1.973300000000000054e+00 1.167808523325820635e-01 -3.825731727767587298e-01 -2.100020923800157702e-01 -1.518939430117813294e-01
1.973400000000000043e+00 1.188455382087621193e-01 -3.819368246816083889e-01 -2.066075083842267845e-01 -1.493850789058739637e-01
1.973500000000000032e+00 1.209123975801394135e-01 -3.812875451826643336e-01 -2.031977740065397386e-01 -1.468678432076523932e-01
1.973600000000000021e+00 1.229811352259531643e-01 -3.806253280833211128e-01 -1.997733142239079274e-01 -1.443425200749577919e-01
1.973700000000000010e+00 1.250514582887038706e-01 -3.799501714433993760e-01 -1.963345529611082718e-01 -1.418093900284227993e-01
1.973799999999999999e+00 1.271230766329765893e-01 -3.792620774443002385e-01 -1.928819124706101229e-01 -1.392687297264658119e-01
1.973899999999999988e+00 1.291957031849245152e-01 -3.785610522472602213e-01 -1.894158127359022448e-01 -1.367208117523567301e-01
1.974000000000000199e+00 1.312690542518100967e-01 -3.778471058455196707e-01 -1.859366708996601225e-01 -1.341659044139567325e-01
1.974100000000000188e+00 1.333428498211182700e-01 -3.771202519112208940e-01 -1.824449007179761995e-01 -1.316042715566650978e-01
1.974200000000000177e+00 1.354168138388701370e-01 -3.763805076378541337e-01 -1.789409120417199406e-01 -1.290361723900385060e-01
1.974300000000000166e+00 1.374906744668795977e-01 -3.756278935790612339e-01 -1.754251103259268640e-01 -1.264618613284712034e-01
1.974400000000000155e+00 1.395641643188006431e-01 -3.748624334845982453e-01 -1.718978961679644701e-01 -1.238815878462534159e-01
1.974500000000000144e+00 1.416370206749190119e-01 -3.740841541342436738e-01 -1.683596648750663727e-01 -1.212955963472593934e-01
1.974600000000000133e+00 1.437089856757389206e-01 -3.732930851704198139e-01 -1.648108060616742532e-01 -1.187041260494413608e-01
1.974700000000000122e+00 1.457798064945088068e-01 -3.724892589302724599e-01 -1.612517032768832903e-01 -1.161074108842386488e-01
1.974800000000000111e+00 1.478492354889177351e-01 -3.716727102779306402e-01 -1.576827336621505482e-01 -1.135056794109535194e-01
1.974900000000000100e+00 1.499170303322736320e-01 -3.708434764376369319e-01 -1.541042676392880562e-01 -1.108991547460736471e-01
1.975000000000000089e+00 1.519829541245502902e-01 -3.700015968284121604e-01 -1.505166686286425748e-01 -1.082880545074691447e-01
1.975100000000000078e+00 1.540467754837565595e-01 -3.691471129008828123e-01 -1.469202927972452777e-01 -1.056725907733366276e-01
1.975200000000000067e+00 1.561082686181430867e-01 -3.682800679768669094e-01 -1.433154888366046653e-01 -1.030529700557072936e-01
1.975300000000000056e+00 1.581672133798158741e-01 -3.674005070922790606e-01 -1.397025977697183285e-01 -1.004293932882930895e-01
1.975400000000000045e+00 1.602233953003733280e-01 -3.665084768438791607e-01 -1.360819527867868639e-01 -9.780205582840201251e-02
1.975500000000000034e+00 1.622766056092260489e-01 -3.656040252403516821e-01 -1.324538791090294210e-01 -9.517114747261024021e-02
1.975600000000000023e+00 1.643266412352915318e-01 -3.646872015581679172e-01 -1.288186938799297521e-01 -9.253685248584969658e-02
1.975700000000000012e+00 1.663733047927863917e-01 -3.637580562026450082e-01 -1.251767060831724399e-01 -8.989934964353574198e-02
1.975800000000000001e+00 1.684164045518605768e-01 -3.628166405745801293e-01 -1.215282164864774361e-01 -8.725881228633397546e-02
1.975899999999999990e+00 1.704557543948360676e-01 -3.618630069428033780e-01 -1.178735176104883653e-01 -8.461540838714470825e-02
1.976000000000000201e+00 1.724911737588239458e-01 -3.608972083229561867e-01 -1.142128937218323537e-01 -8.196930062986196308e-02
1.976100000000000190e+00 1.745224875655014551e-01 -3.599192983627710340e-01 -1.105466208494379765e-01 -7.932064649945308465e-02
1.976200000000000179e+00 1.765495261388324577e-01 -3.589293312340936515e-01 -1.068749668231697147e-01 -7.666959838289150175e-02
1.976300000000000168e+00 1.785721251115144625e-01 -3.579273615318583346e-01 -1.031981913338212709e-01 -7.401630368046824282e-02
1.976400000000000157e+00 1.805901253209281632e-01 -3.569134441801982138e-01 -9.951654601349829710e-02 -7.136090492700297716e-02
1.976500000000000146e+00 1.826033726953578684e-01 -3.558876343458427516e-01 -9.583027453541553831e-02 -6.870353992247602015e-02
1.976600000000000135e+00 1.846117181312388889e-01 -3.548499873589289200e-01 -9.213961273213217007e-02 -6.604434187159957670e-02
1.976700000000000124e+00 1.866150173621728969e-01 -3.538005586413282000e-01 -8.844478873125477536e-02 -6.338343953185493485e-02
1.976800000000000113e+00 1.886131308204357371e-01 -3.527394036425661739e-01 -8.474602310764794977e-02 -6.072095736952293210e-02
1.976900000000000102e+00 1.906059234916828438e-01 -3.516665777833923867e-01 -8.104352905120273953e-02 -5.805701572324667437e-02
1.977000000000000091e+00 1.925932647635368866e-01 -3.505821364070368928e-01 -7.733751254923409979e-02 -5.539173097467320339e-02
1.977100000000000080e+00 1.945750282687197519e-01 -3.494861347381708616e-01 -7.362817258259651831e-02 -5.272521572572996806e-02
1.977200000000000069e+00 1.965510917233694310e-01 -3.483786278495735189e-01 -6.991570133462815528e-02 -5.005757898210538848e-02
1.977300000000000058e+00 1.985213367611552426e-01 -3.472596706364907138e-01 -6.620028441206388115e-02 -4.738892634251545832e-02
1.977400000000000047e+00 2.004856487637850515e-01 -3.461293177986577985e-01 -6.248210107707696803e-02 -4.471936019334937784e-02
1.977500000000000036e+00 2.024439166884688390e-01 -3.449876238299459663e-01 -5.876132448964532795e-02 -4.204897990830425147e-02
1.977600000000000025e+00 2.043960328928819958e-01 -3.438346430155808098e-01 -5.503812195945928520e-02 -3.937788205262987562e-02
1.977700000000000014e+00 2.063418929581447847e-01 -3.426704294368709269e-01 -5.131265520662384172e-02 -3.670616059162007394e-02
1.977800000000000002e+00 2.082813955103114678e-01 -3.414950369833757993e-01 -4.758508063043401237e-02 -3.403390710299997179e-02
1.977899999999999991e+00 2.102144420408388337e-01 -3.403085193724347812e-01 -4.385554958553394833e-02 -3.136121099287486613e-02
1.978000000000000203e+00 2.121409367264804890e-01 -3.391109301759697714e-01 -4.012420866479798898e-02 -2.868815971491428529e-02
1.978100000000000191e+00 2.140607862490313262e-01 -3.379023228544700830e-01 -3.639119998830345204e-02 -2.601483899246270770e-02
1.978200000000000180e+00 2.159738996153257595e-01 -3.366827507980609813e-01 -3.265666149778839733e-02 -2.334133304327706826e-02
1.978300000000000169e+00 2.178801879778718420e-01 -3.354522673745510275e-01 -2.892072725601962935e-02 -2.066772480660100664e-02
1.978400000000000158e+00 2.197795644564854711e-01 -3.342109259843513147e-01 -2.518352775051727055e-02 -1.799409617230052216e-02
1.978500000000000147e+00 2.216719439612705456e-01 -3.329587801221516874e-01 -2.144519020110835505e-02 -1.532052821178769841e-02
1.978600000000000136e+00 2.235572430172728942e-01 -3.316958834452366500e-01 -1.770583887080398600e-02 -1.264710141047142855e-02
1.978700000000000125e+00 2.254353795911221425e-01 -3.304222898483192283e-01 -1.396559537951433394e-02 -9.973895901479956638e-03
1.978800000000000114e+00 2.273062729199594179e-01 -3.291380535447655520e-01 -1.022457902013618192e-02 -7.300991700402437168e-03
1.978900000000000103e+00 2.291698433429364690e-01 -3.278432291540789856e-01 -6.482907076560712190e-03 -4.628468940801933051e-03
1.979000000000000092e+00 2.310260121355605656e-01 -3.265378717955083054e-01 -2.740695143167076742e-03 -1.956408110254548305e-03
1.979100000000000081e+00 2.328747013471465788e-01 -3.252220371876378691e-01 1.001942554620577353e-03 7.151097133299422204e-04
1.979200000000000070e+00 2.347158336416315660e-01 -3.238957817538134498e-01 4.744892839128878048e-03 3.386002625353934370e-03
1.979300000000000059e+00 2.365493321419952499e-01 -3.225591627332511924e-01 8.488043258987887363e-03 6.056187658390554951e-03
1.979400000000000048e+00 2.383751202785255874e-01 -3.212122382976689838e-01 1.223128176784168963e-02 8.725580546509181801e-03
1.979500000000000037e+00 2.401931216411608006e-01 -3.198550676732737630e-01 1.597449640361520151e-02 1.139409549032588398e-02
1.979600000000000026e+00 2.420032598361347709e-01 -3.184877112679298516e-01 1.971757496873260962e-02 1.406164492304218250e-02
1.979700000000000015e+00 2.438054583471491732e-01 -3.171102308033226236e-01 2.346040471168933661e-02 1.672813927774868814e-02
1.979800000000000004e+00 2.455996404012913414e-01 -3.157226894519246096e-01 2.720287201037707714e-02 1.939348675627539098e-02
1.979899999999999993e+00 2.473857288399154142e-01 -3.143251519785584258e-01 3.094486205757296382e-02 2.205759309988386541e-02
1.980000000000000204e+00 2.491636459947028370e-01 -3.129176848863394200e-01 3.468625854900983518e-02 2.472036136211003265e-02
1.980100000000000193e+00 2.509333135691160788e-01 -3.115003565667681107e-01 3.842694337445620723e-02 2.738169168408005616e-02
1.980200000000000182e+00 2.526946525254604725e-01 -3.100732374537293889e-01 4.216679631224559688e-02 3.004148107263482359e-02
1.980300000000000171e+00 2.544475829777675946e-01 -3.086364001811388591e-01 4.590569472771141579e-02 3.269962318161889758e-02
1.980400000000000160e+00 2.561920240907155644e-01 -3.071899197439627027e-01 4.964351327599986208e-02 3.535600809670408351e-02
1.980500000000000149e+00 2.579278939847999275e-01 -3.057338736623174125e-01 5.338012360974858650e-02 3.801052212413802422e-02
